policy_group_id,period,csm_opening,csm_accretion,csm_release,csm_closing,risk_adjustment,loss_component,coverage_units,service_expense,insurance_revenue,reinsurance_asset_change
GRP13738,2018-08-22,274524.59,1549.47,5909.55,270164.51,1053.57,157.49,70,4560.32,12566.05,-557.8
GRP16516,2022-10-11,362820.13,2118.21,7465.14,357473.2,5032.02,1877.82,59,7266.06,29307.66,-605.42
GRP45209,2021-09-01,333155.65,2635.1,645.17,335145.58,3082.09,1194.36,88,8431.58,16671.79,3609.35
GRP29479,2020-02-02,209297.66,2298.52,8858.69,202737.49,6403.7,981.47,27,3673.61,19290.17,-1542.76
GRP50901,2022-12-06,366156.49,3681.38,1699.05,368138.82,2926.72,1006.99,25,2101.47,25572.6,-1680.7
GRP87211,2024-09-04,367598.42,3666.16,6170.53,365094.04999999993,7547.8,1738.44,39,2138.79,16864.5,3117.13
GRP83923,2019-11-13,311664.7,4063.75,6956.14,308772.31,5685.39,1080.37,74,2753.86,28285.69,-1233.57
GRP31878,2020-11-12,403636.68,919.05,2948.87,401606.86,7047.53,1013.67,42,8000.25,15247.81,228.72
GRP03867,2019-06-20,37579.44,4849.34,8599.68,33829.1,2280.87,223.77,2,2149.95,15105.84,-3756.32
GRP85180,2021-03-04,301783.0,235.63,7185.61,294833.02,6885.7,244.32,86,8169.86,24904.04,4354.74
GRP08659,2025-08-07,225232.78,1456.44,9331.23,217357.99,7770.08,599.08,15,5966.27,25528.42,2358.89
GRP51621,2020-04-14,29559.16,4656.01,3404.02,30811.149999999998,5605.92,58.87,20,3455.86,8324.35,-3192.97
GRP95916,2021-06-18,384357.83,3195.4,6158.9,381394.33,5970.15,1911.67,81,5661.77,20404.58,3184.29
GRP92664,2024-06-02,367606.74,522.9,3693.1,364436.54000000004,9714.44,428.66,36,1968.06,6601.84,2077.05
GRP72037,2018-04-25,359449.6,589.17,9189.1,350849.67,3580.62,1412.68,100,9831.72,13103.53,992.34
GRP69932,2020-07-18,275843.57,2099.55,5120.35,272822.77,8094.68,964.95,5,7770.92,11382.32,4812.64
GRP67158,2022-12-19,301697.69,1804.87,7686.2,295816.36,2042.36,1128.9,10,5898.11,25610.29,4030.25
GRP06565,2020-02-26,31461.54,1556.51,9334.97,23683.08,7923.52,1645.89,89,7772.61,26226.93,-3192.64
GRP80389,2023-04-18,170545.58,2591.87,4745.73,168391.71999999997,4867.91,228.56,24,6849.53,13758.81,1252.11
GRP90156,2019-12-14,46874.72,3947.96,6723.61,44099.07,2706.61,1589.04,22,4912.6,16502.94,0.44
GRP98646,2022-02-09,140818.4,2251.3,1145.78,141923.91999999998,7384.71,1746.5,53,3129.15,11988.12,4098.96
GRP75801,2020-08-10,486793.11,4851.48,2952.83,488691.75999999995,4160.49,1892.06,15,7050.88,20584.19,1064.74
GRP69830,2020-05-26,224303.15,1552.22,6270.89,219584.47999999998,1639.2,637.08,91,5244.17,19829.01,-3540.23
GRP33742,2019-02-23,380702.11,752.69,9269.27,372185.52999999997,8571.78,737.23,7,3421.49,6477.92,-1182.16
GRP51492,2022-04-09,148350.54,4292.82,5412.94,147230.42,5810.45,1675.23,28,1344.84,16897.83,-249.21
GRP43440,2022-05-09,273911.21,630.68,9760.59,264781.3,2264.17,1992.82,25,6296.83,15901.49,-3423.43
GRP81125,2024-03-18,308144.31,3169.71,2645.87,308668.15,7250.65,1113.83,55,8451.06,20108.23,-3441.61
GRP48791,2018-09-14,102819.69,4488.69,2433.92,104874.46,7859.31,677.34,72,4881.05,5540.76,518.88
GRP26562,2023-12-08,350836.51,4119.92,6284.57,348671.86,5685.92,317.0,51,5726.49,18626.76,-2246.04
GRP32248,2021-12-22,223503.63,1649.5,6979.37,218173.76,2268.14,66.08,87,2029.88,24559.17,1283.92
GRP87311,2021-03-26,483792.33,3537.11,4461.8,482867.64,5387.42,1191.72,20,8838.99,23365.24,-903.99
GRP61039,2023-12-04,239921.62,3518.16,5694.52,237745.26,9177.62,1607.16,90,2613.91,10477.59,1630.7
GRP39391,2024-06-20,104212.85,4959.59,2176.87,106995.57,8511.36,670.8,80,3036.84,12505.95,-796.32
GRP14829,2021-03-24,235914.49,4951.23,5660.3,235205.42,3739.36,309.84,70,2455.93,11708.18,-4029.47
GRP31939,2020-11-11,113296.94,4146.44,6329.53,111113.85,9721.85,124.6,38,8680.86,29268.61,-1447.35
GRP63513,2024-04-14,459580.55,4704.96,6781.3,457504.21,4644.97,709.5,53,4084.39,14762.83,4457.89
GRP37771,2019-09-23,246374.12,996.71,9262.99,238107.84,4851.88,1449.87,6,4251.66,21424.28,-3747.78
GRP88067,2022-01-13,297416.38,309.62,7054.43,290671.57,6434.75,904.74,46,4364.46,16319.9,-3870.93
GRP48343,2025-07-25,121987.76,1600.29,6258.89,117329.15999999999,6836.02,585.32,64,4048.91,29179.2,1576.49
GRP32343,2019-01-29,325544.16,1917.09,3096.31,324364.94,6129.5,158.7,5,8988.42,25661.97,-3828.68
GRP70104,2023-04-10,399224.06,1435.49,9377.2,391282.35,7833.92,1850.86,7,8798.78,5731.28,4853.98
GRP61458,2023-10-14,350443.45,4945.02,5981.28,349407.19,4940.76,1974.64,5,6330.68,22174.1,-4630.49
GRP23713,2020-10-10,220109.69,3714.41,8848.2,214975.9,8985.34,1319.69,96,8158.29,25234.99,-609.5
GRP55844,2021-08-27,169749.58,916.2,4875.15,165790.63,5197.78,1692.44,91,2038.12,7971.51,-1846.57
GRP46090,2023-07-21,25690.84,3746.42,7809.53,21627.730000000003,2126.01,1067.25,36,6601.22,11024.87,-1843.02
GRP84476,2018-11-17,229593.74,4412.08,784.05,233221.77,8176.63,1783.97,19,3037.14,22274.0,-2744.02
GRP67672,2020-01-15,145400.94,2551.31,8340.79,139611.46,3817.12,1465.22,69,3172.23,29480.56,1078.31
GRP07904,2024-07-11,474738.08,3691.54,2799.86,475629.76,9494.6,1871.91,88,1757.54,18306.88,885.85
GRP79659,2020-01-21,154007.52,2634.61,2130.09,154512.03999999998,6058.77,1786.12,19,1895.09,28839.27,2861.91
GRP83665,2018-01-19,179278.24,153.44,5918.17,173513.50999999998,7945.77,1880.84,98,4406.51,25400.0,-2859.22
GRP92325,2025-01-27,375816.09,3720.23,2336.35,377199.97000000003,4345.24,607.61,66,7667.48,21570.66,-4983.75
GRP01064,2021-04-30,481693.89,146.91,4207.08,477633.72,2940.41,630.41,44,2705.9,25573.38,1872.61
GRP52628,2019-05-14,205499.08,3776.29,3971.08,205304.29,5925.32,96.92,88,6682.32,13626.78,4294.5
GRP04416,2019-03-13,269718.27,3190.53,7598.79,265310.01000000007,2090.39,286.85,21,1269.68,27945.08,889.97
GRP68515,2020-12-02,237441.71,1480.05,6595.45,232326.30999999997,1866.91,1660.99,87,7686.53,18298.89,1139.53
GRP38187,2021-09-18,160167.45,432.93,5155.63,155444.75,1296.52,841.1,66,5603.35,29450.84,-3652.09
GRP68393,2022-03-13,49434.83,4060.71,9641.52,43854.020000000004,2155.64,388.62,61,4163.46,22091.06,-1798.16
GRP52047,2025-07-26,412745.33,1784.02,5843.76,408685.59,2867.03,1057.08,62,8855.45,5884.68,-3538.16
GRP01476,2022-08-23,208950.16,4867.27,8890.32,204927.11,4625.7,1931.74,10,1300.4,24627.77,4545.23
GRP33388,2023-04-25,375385.99,4538.6,4482.06,375442.52999999997,1244.78,339.77,61,4093.24,5432.85,1715.75
GRP61454,2023-03-25,56705.18,3596.59,3059.56,57242.21000000001,6822.69,1636.46,80,2089.53,20827.08,365.79
GRP49255,2022-01-11,290869.16,3444.58,1290.04,293023.7,8017.02,1820.0,88,2988.48,16409.09,1867.79
GRP47700,2023-09-26,420651.82,133.14,5734.19,415050.77,3267.46,699.86,29,6350.33,10715.49,-1232.6
GRP75043,2024-07-01,85035.19,3043.76,2448.14,85630.81,9288.31,1344.92,46,7236.51,12574.67,-4791.4
GRP12099,2023-07-15,39076.71,4375.13,2679.27,40772.57,7394.06,173.57,95,2078.77,16454.24,191.2
GRP98702,2025-12-21,463237.64,252.62,9088.6,454401.66000000003,8296.08,1961.11,32,6494.96,6959.71,3085.46
GRP28712,2024-01-03,460165.57,3163.05,6599.32,456729.3,2407.91,1317.29,59,4740.15,25004.49,-384.36
GRP00204,2021-01-23,231219.8,3216.53,7650.76,226785.56999999998,1566.83,704.15,94,9618.26,24941.89,1406.27
GRP67366,2021-04-05,383381.77,1458.14,2633.65,382206.26,1176.34,501.18,34,5764.13,25975.52,2447.86
GRP05179,2020-08-21,157486.73,2941.75,2453.33,157975.15000000002,9328.76,1234.89,25,6803.45,11122.16,-2608.73
GRP96179,2021-12-29,263154.46,3891.27,9295.17,257750.56000000003,7128.27,1337.45,92,6208.33,20764.8,-3350.0
GRP85271,2023-12-17,189471.48,1447.22,7922.88,182995.82,9160.1,640.75,24,9041.63,21590.37,-2785.1
GRP93308,2025-10-24,197332.58,3324.35,684.05,199972.88,8016.38,1607.55,55,7776.09,7496.71,-735.58
GRP24158,2020-04-22,257825.14,4509.87,1472.94,260862.07,3897.24,982.72,38,7611.33,26801.43,3515.24
GRP53227,2020-09-09,231945.03,737.18,3167.52,229514.69,1225.71,897.69,79,5819.81,14648.55,-575.71
GRP03961,2025-09-11,351776.64,346.36,4770.89,347352.11,7329.51,0.39,77,8383.2,22994.79,-3106.07
GRP25546,2024-09-10,391077.83,2146.91,7007.18,386217.56,8236.6,309.2,8,1140.69,7347.0,2225.32
GRP54840,2020-05-27,258728.03,4382.09,692.8,262417.32,7921.88,189.39,100,8934.45,24875.54,-3888.12
GRP67532,2019-04-27,86486.44,540.82,859.64,86167.62000000001,8188.32,1505.3,24,5776.82,12347.17,-3649.95
GRP83297,2018-10-31,383619.25,4447.93,2344.85,385722.33,9617.36,604.69,23,6159.01,18957.08,-4272.83
GRP74439,2019-05-29,395998.15,3933.2,2799.62,397131.73000000004,8333.11,705.89,100,5356.11,20384.63,4484.5
GRP29666,2023-02-19,244573.3,1117.55,9204.21,236486.63999999998,7125.2,544.23,97,7882.38,23260.93,3788.75
GRP99981,2018-05-07,140206.16,463.68,3993.24,136676.6,8841.11,1699.3,17,9893.74,27702.35,-2951.8
GRP57462,2019-02-16,327343.5,2411.15,9488.26,320266.39,9262.55,1806.97,39,8244.14,24880.55,2209.79
GRP89065,2024-03-02,197340.85,2990.53,1958.95,198372.43,7660.8,1654.82,73,1904.32,23336.15,-120.95
GRP96840,2018-10-24,211439.2,444.7,4215.28,207668.62000000002,7985.07,1338.48,18,4479.04,13619.05,-3273.87
GRP13822,2024-07-07,11309.06,1229.76,6134.44,6404.38,6523.04,1743.1,27,5957.67,14421.03,-1936.06
GRP67652,2025-07-19,396967.52,1688.23,6513.18,392142.57,6007.98,230.65,81,7753.3,11487.28,557.9
GRP84480,2019-04-16,404688.31,943.32,2173.04,403458.59,7117.1,1227.69,74,4839.16,20107.02,635.93
GRP07597,2020-12-04,497202.89,3160.0,4260.87,496102.02,7235.68,1939.5,31,2265.08,11260.48,577.45
GRP67314,2019-10-22,107284.55,479.86,2104.03,105660.38,2413.45,1027.73,8,6918.8,27122.42,-1100.79
GRP39033,2018-09-10,425052.76,4142.97,7618.76,421576.97,9505.82,85.98,49,7829.32,13163.01,3586.86
GRP97673,2022-10-17,105263.78,1241.0,7120.42,99384.36,7159.16,1862.22,32,5997.37,14667.2,332.0
GRP55452,2024-06-02,177353.25,1691.06,634.11,178410.2,9606.13,327.22,98,2937.9,8772.78,4747.45
GRP48623,2022-06-28,183232.15,2802.23,9096.71,176937.67,3141.1,186.57,64,5439.6,12201.47,2037.31
GRP75160,2019-01-20,123956.95,772.87,2535.95,122193.87,9703.45,1633.4,50,4762.89,27995.08,3886.79
GRP49104,2019-01-27,272620.2,3281.52,1434.17,274467.55000000005,4651.81,781.93,81,2222.67,13159.7,-2317.56
GRP29761,2022-01-23,90065.66,1475.26,7967.39,83573.53,6028.33,1865.13,29,1799.3,14545.56,1590.6
GRP67992,2025-11-27,188638.9,4770.63,890.59,192518.94,7808.81,178.1,38,9771.88,8502.34,960.89
GRP09918,2020-08-18,268818.3,3373.54,1878.74,270313.1,2080.95,482.32,21,6467.99,7170.74,4283.09
GRP35091,2019-06-03,457914.69,855.6,4120.89,454649.39999999997,7382.6,597.94,66,1564.57,22645.98,4784.52
GRP94826,2024-01-10,251640.93,4151.74,6776.08,249016.59,7152.06,1175.3,8,9249.75,16209.43,-570.51
GRP73596,2019-11-29,447269.76,3773.97,1138.57,449905.16,6573.0,1481.59,29,8667.78,28377.37,-4841.4
GRP18936,2023-09-25,498184.93,194.09,9406.53,488972.49,5180.99,1227.96,13,6817.07,9259.6,4005.21
GRP97913,2023-03-02,413003.11,3495.4,2655.16,413843.35000000003,2580.99,141.72,89,9945.37,13540.03,515.44
GRP26383,2024-02-18,252500.59,2246.41,5212.49,249534.51,6720.15,66.44,1,4533.74,29700.75,-147.3
GRP80027,2020-06-01,62847.97,1918.88,9451.24,55315.61,6327.53,1214.5,49,2438.7,5637.11,-2098.35
GRP80893,2021-05-18,130535.97,4458.03,9596.6,125397.4,2545.05,263.5,36,3476.13,5421.5,3580.85
GRP05683,2020-01-18,470820.58,3523.54,7225.2,467118.92,9405.91,1697.71,59,8465.88,10914.02,1137.3
GRP19253,2024-02-02,449613.98,1308.17,3667.79,447254.36,6259.28,1544.4,11,2017.74,27559.9,2743.77
GRP97389,2020-03-12,403585.19,4781.67,4653.03,403713.82999999996,6712.43,1369.81,90,3903.32,14588.38,-3134.92
GRP35895,2025-10-20,121955.06,4384.49,3543.84,122795.71,9583.16,433.56,98,3407.1,24490.54,-4980.2
GRP68515,2024-05-15,363065.5,198.76,6719.69,356544.57,1201.69,1275.94,32,3030.17,28307.5,370.84
GRP17726,2023-09-29,47842.59,4651.41,1297.35,51196.65,9386.86,623.19,63,2213.0,10599.55,2030.52
GRP17774,2024-02-24,243640.43,3268.39,4378.43,242530.39,3991.37,483.43,64,4311.91,22604.01,-1828.6
GRP87684,2024-03-11,339388.6,295.56,5296.54,334387.62,6133.77,419.96,76,2401.84,26890.9,-1066.8
GRP36688,2023-02-12,415018.48,3112.49,2160.31,415970.66,1085.9,1134.74,28,4645.88,22785.92,-3727.38
GRP72037,2024-02-11,227051.35,2439.63,2093.98,227397.0,5508.35,1940.17,49,6244.27,7733.24,4850.09
GRP86496,2023-09-14,110648.34,1145.53,2769.54,109024.33,8545.86,1808.3,83,6872.01,11128.99,-4532.45
GRP62148,2019-10-13,312818.26,1486.54,7937.55,306367.25,3272.87,897.95,73,5506.81,9322.55,-1851.08
GRP88530,2023-05-18,91489.3,4019.62,9446.47,86062.45,8397.19,1233.28,33,2959.78,10207.96,3638.21
GRP79633,2021-06-26,185056.25,881.89,7373.87,178564.27000000002,6104.65,273.18,9,6178.17,28928.21,-2298.26
GRP64368,2022-11-17,93620.27,3295.46,8687.81,88227.92000000001,4878.31,1337.3,56,2062.0,24728.11,1904.16
GRP11941,2023-11-19,458102.15,844.72,9592.97,449353.9,2520.6,209.29,64,3965.63,12323.74,3780.0
GRP13939,2024-06-12,125101.1,3377.35,9183.16,119295.29000000001,1402.56,1527.42,65,4946.56,24151.75,1698.89
GRP16939,2018-03-16,212146.87,4091.13,9383.13,206854.87,5663.22,934.1,21,4933.11,13882.38,-4686.46
GRP90675,2023-07-26,480373.97,2046.25,8805.86,473614.36,1115.4,214.14,93,2683.34,8379.74,4033.27
GRP21854,2022-08-20,368535.32,199.51,9667.1,359067.73000000004,8872.17,1982.14,88,3961.48,12984.63,3922.17
GRP66909,2024-01-03,381267.07,193.6,1357.28,380103.38999999996,2190.67,560.91,32,5225.67,28297.51,3705.89
GRP41392,2018-03-07,280693.83,2160.15,1101.35,281752.63000000006,5492.34,1300.23,89,6872.52,8503.65,-843.43
GRP94576,2025-01-20,495876.83,2021.53,7235.78,490662.58,9628.59,1872.05,14,9849.58,12016.62,-147.78
GRP70528,2025-05-14,462932.96,3951.13,7939.64,458944.45,8748.3,363.44,69,1658.5,7524.13,-2518.63
GRP00248,2022-12-01,211605.9,4169.46,8811.71,206963.65,7036.31,393.64,53,5586.34,20016.88,-536.27
GRP13498,2018-06-05,36988.67,1230.05,1335.82,36882.9,5342.23,65.62,41,3652.16,5382.77,-3909.72
GRP89196,2021-12-09,421225.29,1134.31,1761.07,420598.52999999997,6994.3,1268.18,15,6924.15,9935.02,-4861.68
GRP15435,2020-01-05,278913.82,3530.35,8178.96,274265.20999999996,6131.98,185.11,27,2493.83,6179.12,4340.42
GRP03858,2021-06-26,241511.7,275.1,3006.26,238780.54,2124.4,1000.94,45,4942.15,19731.79,83.51
GRP97876,2020-08-16,288274.77,2585.63,8789.12,282071.28,6995.37,1615.05,12,1509.29,24635.86,3245.14
GRP80847,2024-10-12,437464.31,298.7,8831.06,428931.95,5819.66,1250.77,76,9451.27,18849.85,-3535.12
GRP36851,2021-10-29,84586.33,1445.93,529.75,85502.51,9110.87,549.44,61,9756.81,10932.6,-1798.71
GRP05377,2022-02-25,80419.9,3729.99,2181.39,81968.5,4922.01,976.24,82,3202.77,9162.63,-1990.15
GRP40301,2024-08-11,382717.44,4323.51,7481.0,379559.95,6280.78,1180.01,11,6356.49,17426.78,1797.65
GRP98211,2019-10-05,359791.87,4651.1,5040.34,359402.62999999995,7228.72,1407.43,76,8400.66,12264.45,-4950.87
GRP92607,2021-06-08,151174.52,1882.96,7805.55,145251.93,5355.34,1099.92,31,3938.79,24527.81,3320.06
GRP03375,2022-09-26,490477.06,3103.29,2469.35,491111.0,9405.41,230.3,31,9812.55,23134.55,-4617.05
GRP57604,2024-04-13,334946.26,4680.8,6252.63,333374.43,3900.12,1208.73,69,2030.59,14800.35,-1477.51
GRP74438,2021-10-17,36483.19,2531.42,4620.03,34394.58,1107.92,52.75,8,8978.44,15636.07,-1115.96
GRP04467,2021-01-18,428953.05,2822.0,7427.31,424347.74,8932.18,1378.56,55,4902.52,29233.35,-2186.66
GRP91849,2021-11-01,104363.92,3781.24,1167.21,106977.95,9718.17,257.11,32,2722.77,13432.0,1361.39
GRP27646,2020-12-06,176605.59,497.18,5424.29,171678.47999999998,4331.82,953.15,33,7111.47,23946.28,1951.93
GRP61873,2023-09-15,381638.89,2893.63,2112.07,382420.45,7714.44,1410.01,37,7576.51,26083.55,1869.11
GRP58914,2025-06-29,311063.77,192.78,8567.92,302688.63000000006,7740.09,540.6,42,3165.13,11999.28,1274.52
GRP14117,2023-07-01,256883.01,124.8,6278.2,250729.61,1930.21,1534.8,6,8841.88,7978.38,3616.12
GRP73137,2019-10-03,12152.7,1727.77,4457.8,9422.670000000002,3941.5,1251.04,47,5343.06,23196.27,704.16
GRP22337,2025-08-17,433648.27,3177.52,7905.77,428920.02,1686.76,156.46,98,5563.18,11553.45,4113.29
GRP34244,2020-05-22,157198.32,539.03,2659.52,155077.83000000002,7686.79,1534.42,22,7328.11,15371.53,2617.04
GRP04646,2023-12-23,382251.24,2533.67,8049.93,376734.98,1680.86,295.25,28,9694.21,27595.37,-2526.56
GRP67029,2021-05-05,110636.53,4701.75,6852.8,108485.48,5377.1,1035.85,65,5284.34,24435.8,2229.18
GRP57839,2025-10-19,368684.84,1898.54,9409.51,361173.87,9119.47,627.71,18,1554.91,28114.08,198.39
GRP52755,2020-06-28,226603.94,3104.03,5664.04,224043.93,9009.61,1443.67,2,1302.51,20571.12,588.11
GRP18270,2024-01-18,78626.29,3246.18,4977.89,76894.57999999999,9300.08,526.99,81,3477.21,16840.13,866.1
GRP90064,2024-01-31,466128.53,1345.55,2011.2,465462.88,5958.94,1382.51,2,4236.33,27126.02,2942.3
GRP20056,2018-12-01,176867.84,2166.54,3794.6,175239.78,9376.16,1506.36,73,7727.24,23166.22,3418.61
GRP88209,2020-01-02,259810.7,806.57,6050.04,254567.23,2309.92,955.65,82,6058.03,28146.92,3980.6
GRP02497,2025-03-15,403869.91,4912.72,9855.66,398926.97,5815.53,1691.77,95,6323.45,15643.37,1267.32
GRP45325,2024-09-24,453080.05,1054.95,4797.69,449337.31,7957.95,1833.01,36,4263.18,13479.15,1972.67
GRP34619,2022-05-20,98805.1,3653.53,3331.8,99126.83,9182.86,766.65,64,9086.79,21285.54,-3283.58
GRP38654,2019-09-04,48264.16,386.15,1222.05,47428.26,1749.46,1710.55,72,1750.09,26074.03,-4486.39
GRP29051,2024-04-11,157886.66,3143.82,3289.42,157741.06,5137.47,1041.9,66,3515.93,29254.68,1995.01
GRP46566,2021-09-26,233029.86,3781.02,7898.9,228911.97999999998,5249.77,776.5,60,4515.04,24155.61,-3220.61
GRP54632,2018-06-19,223046.16,2796.52,8016.76,217825.91999999998,2596.81,1788.36,76,9496.5,26037.15,-3017.89
GRP02770,2025-07-18,330811.77,2832.19,4472.52,329171.44,4374.65,1998.98,9,3919.02,29899.54,-1569.41
GRP61201,2021-04-22,150004.57,3656.7,6974.49,146686.78000000003,7070.94,282.79,43,1591.03,19454.19,-1298.61
GRP16631,2023-01-25,421483.41,4719.02,9431.12,416771.31,6115.55,936.44,81,7544.66,6822.17,-1235.84
GRP54318,2024-10-15,279356.55,3767.69,6410.4,276713.83999999997,4132.15,1619.45,29,2262.39,22659.15,-4565.49
GRP06831,2021-11-01,419524.97,2179.82,1303.81,420400.98,4626.83,61.84,59,8081.34,7191.86,-4188.98
GRP78374,2021-12-20,178988.67,1031.97,1636.17,178384.47,8944.74,1966.97,19,3692.78,7329.12,-2124.24
GRP70999,2019-03-28,133582.02,3172.44,1328.11,135426.35,7326.03,61.99,32,3831.81,16874.23,2911.68
GRP49467,2019-04-09,302648.63,3006.25,2263.67,303391.21,1298.25,755.62,53,4416.4,13606.24,130.59
GRP07669,2018-01-21,283856.81,3938.54,3024.63,284770.72,4838.17,1043.54,44,8216.64,9860.86,-1773.8
GRP15131,2025-06-20,346373.83,2196.17,6786.93,341783.07,7133.78,834.25,73,8058.8,17512.7,-666.18
GRP19430,2019-01-21,266834.9,836.93,4411.42,263260.41000000003,4494.35,236.63,16,1621.14,13506.15,-3575.7
GRP56355,2019-08-14,393140.76,1360.77,1908.72,392592.81000000006,4380.03,1310.29,87,9590.08,17222.25,-223.51
GRP91028,2023-07-15,452782.9,796.14,3041.1,450537.94000000006,7090.91,1616.88,62,8855.41,29891.81,-2829.74
GRP08709,2023-09-28,304368.48,2569.47,9638.96,297298.98999999993,9965.78,1271.7,94,4283.16,9821.57,565.77
GRP29630,2023-04-13,32099.78,294.68,9678.13,22716.33,4306.42,1926.85,48,1542.19,20887.3,1446.45
GRP33138,2018-06-16,21060.32,3965.87,2620.88,22405.309999999998,6536.22,526.39,87,5497.44,20248.07,-1562.01
GRP70755,2022-04-20,179362.65,3509.36,6884.28,175987.72999999998,3104.18,877.11,68,8312.43,13918.86,4841.26
GRP06747,2022-04-03,466544.19,3905.51,2539.87,467909.83,3988.97,1012.34,52,7447.13,19579.94,282.95
GRP48386,2020-05-21,408000.22,1655.76,2055.13,407600.85,5796.78,1258.37,70,5473.36,13720.5,1158.99
GRP78508,2025-12-10,381168.23,4159.13,4558.49,380768.87,3809.88,649.11,20,5465.18,28642.6,3925.96
GRP25114,2021-11-08,231065.18,3522.34,6593.27,227994.25,6852.84,974.73,59,6802.44,19344.22,3811.74
GRP02610,2025-08-01,397145.08,3519.06,7387.4,393276.74,9175.44,1596.1,99,4799.72,18503.63,-1831.0
GRP25093,2025-08-18,27443.35,2053.55,2179.89,27317.01,6026.43,1461.54,57,2306.7,11159.77,-3894.74
GRP04068,2019-11-02,370051.15,1127.53,9150.18,362028.50000000006,2797.55,1957.49,58,1971.38,9282.22,-4007.66
GRP75106,2024-04-03,322322.15,3259.44,1296.85,324284.74000000005,6921.02,14.84,8,5882.76,21795.79,3128.43
GRP76501,2021-11-18,60386.52,3264.84,1154.98,62496.38,1534.24,1466.35,18,8670.36,15885.23,-4024.92
GRP59427,2025-06-20,343792.44,1648.77,2842.27,342598.94,5187.02,182.83,2,6000.45,22469.34,-3023.07
GRP28792,2024-12-10,305726.85,4932.43,8751.74,301907.54,8672.53,1585.75,60,1438.33,16213.88,-1120.75
GRP02898,2024-06-03,257895.91,2724.87,6244.6,254376.18,4896.2,1464.74,20,7469.66,18720.17,1322.26
GRP73364,2025-01-29,357337.18,2012.13,2757.85,356591.46,7478.6,110.65,41,9537.22,27919.25,1880.93
GRP57532,2018-08-12,296270.11,2881.48,3732.2,295419.38999999996,4597.33,256.74,88,5804.99,24296.74,-1707.19
GRP04627,2021-07-31,383581.43,2421.74,9704.34,376298.82999999996,5604.29,1754.17,79,4866.17,20937.47,-395.63
GRP74605,2019-03-15,483209.07,4333.57,9715.31,477827.33,3682.63,716.09,6,7814.92,8653.98,204.41
GRP87947,2022-10-06,349400.7,168.25,1090.95,348478.0,9790.06,874.78,24,7107.88,17559.38,-3923.94
GRP34912,2022-08-14,53895.78,268.63,9088.74,45075.67,1521.96,649.2,92,3577.1,26655.85,-4324.46
GRP57540,2025-02-25,326880.13,2422.46,9644.3,319658.29000000004,4010.46,416.78,80,2175.07,26119.72,3360.7
GRP69185,2018-07-12,128093.6,994.94,4427.59,124660.95000000001,5552.95,1753.78,58,7488.59,11657.27,-1210.03
GRP70568,2020-12-23,442615.8,1856.08,4301.46,440170.42,7507.36,681.74,3,6072.48,26428.57,971.3
GRP21577,2019-07-27,381939.17,543.26,5647.23,376835.2,2744.18,784.26,16,8001.48,13306.68,-318.34
GRP05407,2019-02-03,144614.73,2718.17,6092.45,141240.45,6985.67,1911.45,78,3846.4,23275.31,-1365.89
GRP23933,2020-02-26,198153.98,2273.58,9238.65,191188.91,5618.44,642.52,29,6434.21,10402.3,-3048.68
GRP38378,2021-02-19,480524.44,3142.18,2004.91,481661.71,7410.52,1413.26,48,5727.31,18727.45,-3911.96
GRP81141,2022-07-05,495160.59,751.74,5170.43,490741.9,8672.16,202.13,39,6909.29,24915.02,-4059.44
GRP12316,2023-07-08,496084.57,4448.0,2054.04,498478.53,4975.06,1234.75,50,3530.19,27066.59,1008.68
GRP12587,2019-01-19,410376.85,3518.62,6469.7,407425.76999999996,6567.93,1472.32,98,5473.34,26222.96,418.01
GRP51769,2019-06-15,82695.46,2485.13,3930.53,81250.06000000001,4757.3,1863.99,58,4585.49,27166.97,-3674.7
GRP89510,2024-09-20,377135.65,2991.78,1087.88,379039.55000000005,9977.16,1205.5,48,8359.09,16242.18,3381.55
GRP45721,2018-09-26,271210.18,2603.73,6923.84,266890.06999999995,9721.95,551.18,16,5517.11,8447.95,4153.94
GRP74530,2024-03-30,224966.01,689.29,4630.88,221024.42,5734.12,3.03,24,6867.3,7755.37,3013.41
GRP12934,2021-04-29,256107.96,4347.03,4410.25,256044.74,3115.61,645.97,38,6041.47,15968.15,-146.51
GRP85690,2023-09-29,138196.75,1201.41,7184.16,132214.0,1322.19,63.93,67,7500.07,14994.29,-2266.52
GRP03385,2022-05-05,51796.42,1830.58,6095.09,47531.91,7724.19,1776.51,32,3980.26,6766.19,-4486.4
GRP95395,2018-03-11,182544.43,3977.14,4016.92,182504.65,7345.06,1068.15,88,6942.65,13501.89,-4707.71
GRP17245,2019-08-13,99331.04,104.18,4802.71,94632.50999999998,1325.39,1759.65,91,7986.42,10968.38,2201.52
GRP86323,2021-09-21,155477.44,1009.11,1667.78,154818.77,1944.49,1313.73,71,7784.85,29699.24,1643.03
GRP25376,2022-05-10,275655.15,2904.99,6475.26,272084.88,3275.83,398.74,3,2138.7,7138.7,1852.16
GRP94220,2019-11-17,328899.38,3745.26,6430.88,326213.76,3692.99,1623.12,83,7192.73,12234.07,-431.75
GRP28399,2019-10-24,409188.93,2332.44,5877.87,405643.5,8160.15,1443.44,99,9727.25,7897.89,394.15
GRP57504,2019-04-12,22510.09,3003.0,7964.89,17548.2,7110.24,832.09,43,4772.35,19573.41,2832.08
